src_ip,src_hostname,src_process,src_service,src_username,dst_ip,dst_hostname,dst_fqdn,port,proto,dst_process,dst_service,dst_username,policy_decision
10.0.1.80,ord-proc03-prd,,,,10.0.1.68,ord-db03-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.80,ord-proc03-prd,java,,tomcat,10.0.1.68,ord-db03-prd,,3306,6,,,,potentially_blocked
10.0.1.80,ord-proc03-prd,java,,tomcat,10.0.1.74,ord-db04-prd,,3306,6,,,,potentially_blocked
10.0.1.80,ord-proc03-prd,,,,10.0.1.74,ord-db04-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.77,ord-proc05-prd,java,,tomcat,10.0.1.74,ord-db04-prd,,3306,6,,,,potentially_blocked
10.0.1.77,ord-proc05-prd,,,,10.0.1.74,ord-db04-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.71,ord-proc04-prd,java,,tomcat,10.0.1.74,ord-db04-prd,,3306,6,,,,potentially_blocked
10.0.1.71,ord-proc04-prd,,,,10.0.1.74,ord-db04-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.75,ord-web06-prd,,,,10.0.1.80,ord-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.75,ord-web06-prd,httpd,,root,10.0.1.80,ord-proc03-prd,,8070,6,,,,potentially_blocked
10.0.1.75,ord-web06-prd,httpd,,root,10.0.1.77,ord-proc05-prd,,8070,6,,,,potentially_blocked
10.0.1.75,ord-web06-prd,,,,10.0.1.77,ord-proc05-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.83,ord-web05-prd,,,,10.0.1.77,ord-proc05-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.83,ord-web05-prd,httpd,,root,10.0.1.77,ord-proc05-prd,,8070,6,,,,potentially_blocked
10.0.1.83,ord-web05-prd,,,,10.0.1.71,ord-proc04-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.83,ord-web05-prd,httpd,,root,10.0.1.71,ord-proc04-prd,,8070,6,,,,potentially_blocked
10.0.0.141,cat-proc03-prd,java,,tomcat,10.0.0.135,cat-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.141,cat-proc03-prd,,,,10.0.0.135,cat-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.141,cat-proc03-prd,,,,10.0.0.142,cat-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.141,cat-proc03-prd,java,,tomcat,10.0.0.142,cat-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.132,cat-proc02-prd,,,,10.0.0.135,cat-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.132,cat-proc02-prd,java,,tomcat,10.0.0.135,cat-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.138,cat-proc01-prd,java,,tomcat,10.0.0.142,cat-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.138,cat-proc01-prd,,,,10.0.0.142,cat-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.137,cat-web02-prd,httpd,,root,10.0.0.141,cat-proc03-prd,,8070,6,,,,potentially_blocked
10.0.0.137,cat-web02-prd,,,,10.0.0.141,cat-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.137,cat-web02-prd,,,,10.0.0.132,cat-proc02-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.137,cat-web02-prd,httpd,,root,10.0.0.132,cat-proc02-prd,,8070,6,,,,potentially_blocked
10.0.0.137,cat-web02-prd,httpd,,root,10.0.0.138,cat-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.137,cat-web02-prd,,,,10.0.0.138,cat-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.136,cat-web01-prd,,,,10.0.0.141,cat-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.136,cat-web01-prd,httpd,,root,10.0.0.141,cat-proc03-prd,,8070,6,,,,potentially_blocked
10.0.0.136,cat-web01-prd,httpd,,root,10.0.0.132,cat-proc02-prd,,8070,6,,,,potentially_blocked
10.0.0.136,cat-web01-prd,,,,10.0.0.132,cat-proc02-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.136,cat-web01-prd,httpd,,root,10.0.0.138,cat-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.136,cat-web01-prd,,,,10.0.0.138,cat-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.139,shc-proc02-prd,,,,10.0.0.131,shc-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.139,shc-proc02-prd,java,,tomcat,10.0.0.131,shc-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.130,shc-proc01-prd,java,,tomcat,10.0.0.131,shc-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.130,shc-proc01-prd,,,,10.0.0.131,shc-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.130,shc-proc01-prd,java,,tomcat,10.0.0.143,shc-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.130,shc-proc01-prd,,,,10.0.0.143,shc-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.133,shc-proc03-prd,,,,10.0.0.143,shc-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.133,shc-proc03-prd,java,,tomcat,10.0.0.143,shc-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.140,shc-web02-prd,,,,10.0.0.139,shc-proc02-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.140,shc-web02-prd,httpd,,root,10.0.0.139,shc-proc02-prd,,8070,6,,,,potentially_blocked
10.0.0.140,shc-web02-prd,httpd,,root,10.0.0.138,cat-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.140,shc-web02-prd,,,,10.0.0.138,cat-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.140,shc-web02-prd,,,,10.0.0.130,shc-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.140,shc-web02-prd,httpd,,root,10.0.0.130,shc-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.140,shc-web02-prd,httpd,,root,10.0.0.133,shc-proc03-prd,,8070,6,,,,potentially_blocked
10.0.0.140,shc-web02-prd,,,,10.0.0.133,shc-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.134,shc-web01-prd,,,,10.0.0.138,cat-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.134,shc-web01-prd,httpd,,root,10.0.0.138,cat-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.134,shc-web01-prd,,,,10.0.0.139,shc-proc02-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.134,shc-web01-prd,httpd,,root,10.0.0.139,shc-proc02-prd,,8070,6,,,,potentially_blocked
10.0.0.134,shc-web01-prd,httpd,,root,10.0.0.130,shc-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.134,shc-web01-prd,,,,10.0.0.130,shc-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.134,shc-web01-prd,httpd,,root,10.0.0.133,shc-proc03-prd,,8070,6,,,,potentially_blocked
10.0.0.134,shc-web01-prd,,,,10.0.0.133,shc-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.81,pay-db01-prd,postgres,,postgres,10.0.2.72,pos-db06-stg,,5432,6,,,,potentially_blocked
10.0.1.81,pay-db01-prd,,,,10.0.2.72,pos-db06-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.1.85,pay-db02-prd,postgres,,postgres,10.0.2.66,pos-db01-stg,,5432,6,,,,potentially_blocked
10.0.1.85,pay-db02-prd,,,,10.0.2.66,pos-db01-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.1.79,pay-proc01-prd,java,,tomcat,10.0.1.81,pay-db01-prd,,3306,6,,,,potentially_blocked
10.0.1.79,pay-proc01-prd,,,,10.0.1.81,pay-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.79,pay-proc01-prd,,,,10.0.1.85,pay-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.79,pay-proc01-prd,java,,tomcat,10.0.1.85,pay-db02-prd,,3306,6,,,,potentially_blocked
10.0.1.82,pay-proc03-prd,java,,tomcat,10.0.1.81,pay-db01-prd,,3306,6,,,,potentially_blocked
10.0.1.82,pay-proc03-prd,,,,10.0.1.81,pay-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.82,pay-proc03-prd,,,,10.0.1.85,pay-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.82,pay-proc03-prd,java,,tomcat,10.0.1.85,pay-db02-prd,,3306,6,,,,potentially_blocked
10.0.1.70,pay-web05-prd,httpd,,root,10.0.1.79,pay-proc01-prd,,8070,6,,,,potentially_blocked
10.0.1.70,pay-web05-prd,,,,10.0.1.79,pay-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.70,pay-web05-prd,,,,10.0.1.82,pay-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.70,pay-web05-prd,httpd,,root,10.0.1.82,pay-proc03-prd,,8070,6,,,,potentially_blocked
10.0.1.72,pay-web03-prd,,,,10.0.1.79,pay-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.72,pay-web03-prd,httpd,,root,10.0.1.79,pay-proc01-prd,,8070,6,,,,potentially_blocked
10.0.1.72,pay-web03-prd,httpd,,root,10.0.1.82,pay-proc03-prd,,8070,6,,,,potentially_blocked
10.0.1.72,pay-web03-prd,,,,10.0.1.82,pay-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.86,pay-web04-prd,,,,10.0.1.79,pay-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.86,pay-web04-prd,httpd,,root,10.0.1.79,pay-proc01-prd,,8070,6,,,,potentially_blocked
10.0.1.86,pay-web04-prd,httpd,,root,10.0.1.82,pay-proc03-prd,,8070,6,,,,potentially_blocked
10.0.1.86,pay-web04-prd,,,,10.0.1.82,pay-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.1.69,swf-gw04-prd,httpd,,root,35.234.138.138,,api.swift.com,443,6,,,,potentially_blocked
10.0.1.69,swf-gw04-prd,,,,23.39.115.199,,swift.com,443,6,,,,potentially_blocked
10.0.1.84,swf-gw03-prd,httpd,,root,35.234.138.138,,api.swift.com,443,6,,,,potentially_blocked
10.0.1.84,swf-gw03-prd,,,,149.134.177.224,,swift.com,443,6,,,,potentially_blocked
10.0.1.73,swf-web08-prd,httpd,,root,10.0.1.69,swf-gw04-prd,,443,6,,,,potentially_blocked
10.0.1.73,swf-web08-prd,,,,10.0.1.69,swf-gw04-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.73,swf-web08-prd,httpd,,root,10.0.1.84,swf-gw03-prd,,443,6,,,,potentially_blocked
10.0.1.73,swf-web08-prd,,,,10.0.1.84,swf-gw03-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.67,swf-web07-prd,,,,10.0.1.69,swf-gw04-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.67,swf-web07-prd,httpd,,root,10.0.1.69,swf-gw04-prd,,443,6,,,,potentially_blocked
10.0.1.67,swf-web07-prd,,,,10.0.1.84,swf-gw03-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.67,swf-web07-prd,httpd,,root,10.0.1.84,swf-gw03-prd,,443,6,,,,potentially_blocked
10.0.1.76,swf-web06-prd,httpd,,root,10.0.1.69,swf-gw04-prd,,443,6,,,,potentially_blocked
10.0.1.76,swf-web06-prd,,,,10.0.1.69,swf-gw04-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.76,swf-web06-prd,,,,10.0.1.84,swf-gw03-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.76,swf-web06-prd,httpd,,root,10.0.1.84,swf-gw03-prd,,443,6,,,,potentially_blocked
10.0.1.78,swf-web05-prd,,,,10.0.1.69,swf-gw04-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.78,swf-web05-prd,httpd,,root,10.0.1.69,swf-gw04-prd,,443,6,,,,potentially_blocked
10.0.1.78,swf-web05-prd,httpd,,root,10.0.1.84,swf-gw03-prd,,443,6,,,,potentially_blocked
10.0.1.78,swf-web05-prd,,,,10.0.1.84,swf-gw03-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.66,swf-web04-prd,httpd,,root,10.0.1.69,swf-gw04-prd,,443,6,,,,potentially_blocked
10.0.1.66,swf-web04-prd,,,,10.0.1.69,swf-gw04-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.66,swf-web04-prd,,,,10.0.1.84,swf-gw03-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.66,swf-web04-prd,httpd,,root,10.0.1.84,swf-gw03-prd,,443,6,,,,potentially_blocked
10.0.0.198,ecm-proc03-prd,java,,tomcat,10.0.0.201,ecm-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.198,ecm-proc03-prd,,,,10.0.0.201,ecm-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.198,ecm-proc03-prd,,,,10.0.0.204,ecm-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.198,ecm-proc03-prd,java,,tomcat,10.0.0.204,ecm-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.200,ecm-proc02-prd,java,,tomcat,10.0.0.204,ecm-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.200,ecm-proc02-prd,,,,10.0.0.204,ecm-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.202,ecm-proc01-prd,,,,10.0.0.201,ecm-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.202,ecm-proc01-prd,java,,tomcat,10.0.0.201,ecm-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.203,ecm-web06-prd,httpd,,root,10.0.0.200,ecm-proc02-prd,,8070,6,,,,potentially_blocked
10.0.0.203,ecm-web06-prd,,,,10.0.0.200,ecm-proc02-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.203,ecm-web06-prd,,,,10.0.0.202,ecm-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.203,ecm-web06-prd,httpd,,root,10.0.0.202,ecm-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.194,ecm-web05-prd,,,,10.0.0.198,ecm-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.194,ecm-web05-prd,httpd,,root,10.0.0.198,ecm-proc03-prd,,8070,6,,,,potentially_blocked
10.0.0.194,ecm-web05-prd,httpd,,root,10.0.0.202,ecm-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.194,ecm-web05-prd,,,,10.0.0.202,ecm-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.199,ecm-web04-prd,httpd,,root,10.0.0.198,ecm-proc03-prd,,8070,6,,,,potentially_blocked
10.0.0.199,ecm-web04-prd,,,,10.0.0.198,ecm-proc03-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.199,ecm-web04-prd,httpd,,root,10.0.0.202,ecm-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.199,ecm-web04-prd,,,,10.0.0.202,ecm-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.196,ecm-web03-prd,,,,10.0.0.200,ecm-proc02-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.196,ecm-web03-prd,httpd,,root,10.0.0.200,ecm-proc02-prd,,8070,6,,,,potentially_blocked
10.0.0.197,ecm-web02-prd,,,,10.0.0.200,ecm-proc02-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.0.197,ecm-web02-prd,httpd,,root,10.0.0.200,ecm-proc02-prd,,8070,6,,,,potentially_blocked
10.0.0.195,ecm-web01-prd,httpd,,root,10.0.0.202,ecm-proc01-prd,,8070,6,,,,potentially_blocked
10.0.0.195,ecm-web01-prd,,,,10.0.0.202,ecm-proc01-prd,,8070,6,java,,tomcat,potentially_blocked
10.0.2.133,pos-db05-stg,postgres,,postgres,10.0.2.8,pos-db03-stg,,5432,6,,,,potentially_blocked
10.0.2.133,pos-db05-stg,,,,10.0.2.8,pos-db03-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.133,pos-db05-stg,postgres,,postgres,10.0.2.132,pos-db04-stg,,5432,6,,,,potentially_blocked
10.0.2.133,pos-db05-stg,,,,10.0.2.132,pos-db04-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.133,pos-db05-stg,postgres,,postgres,10.0.2.72,pos-db06-stg,,5432,6,,,,potentially_blocked
10.0.2.133,pos-db05-stg,,,,10.0.2.72,pos-db06-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.132,pos-db04-stg,postgres,,postgres,10.0.2.2,pos-db02-stg,,5432,6,,,,potentially_blocked
10.0.2.132,pos-db04-stg,,,,10.0.2.2,pos-db02-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.132,pos-db04-stg,,,,10.0.2.133,pos-db05-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.132,pos-db04-stg,postgres,,postgres,10.0.2.133,pos-db05-stg,,5432,6,,,,potentially_blocked
10.0.2.132,pos-db04-stg,,,,10.0.2.66,pos-db01-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.132,pos-db04-stg,postgres,,postgres,10.0.2.66,pos-db01-stg,,5432,6,,,,potentially_blocked
10.0.2.134,pos-proc01-stg,,,,10.0.2.133,pos-db05-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.134,pos-proc01-stg,java,,tomcat,10.0.2.133,pos-db05-stg,,5432,6,,,,potentially_blocked
10.0.2.134,pos-proc01-stg,java,,tomcat,10.0.2.132,pos-db04-stg,,5432,6,,,,potentially_blocked
10.0.2.134,pos-proc01-stg,,,,10.0.2.132,pos-db04-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.134,pos-proc01-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.134,pos-proc01-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.134,pos-proc01-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.134,pos-proc01-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.131,pos-proc04-stg,java,,tomcat,10.0.2.133,pos-db05-stg,,5432,6,,,,potentially_blocked
10.0.2.131,pos-proc04-stg,,,,10.0.2.133,pos-db05-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.131,pos-proc04-stg,java,,tomcat,10.0.2.132,pos-db04-stg,,5432,6,,,,potentially_blocked
10.0.2.131,pos-proc04-stg,,,,10.0.2.132,pos-db04-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.131,pos-proc04-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.131,pos-proc04-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.131,pos-proc04-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.131,pos-proc04-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.132,pos-db04-stg,,80,6,httpd,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,httpd,,root,10.0.2.132,pos-db04-stg,,80,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.133,pos-db05-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.136,pos-proc03-stg,java,,tomcat,10.0.2.133,pos-db05-stg,,5432,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.132,pos-db04-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.136,pos-proc03-stg,java,,tomcat,10.0.2.132,pos-db04-stg,,5432,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.132,pos-db04-stg,,3389,6,,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,,,root,10.0.2.132,pos-db04-stg,,21,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.132,pos-db04-stg,,21,6,,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.135,pos-web03-stg,,,,10.0.2.134,pos-proc01-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.135,pos-web03-stg,httpd,,root,10.0.2.134,pos-proc01-stg,,8070,6,,,,potentially_blocked
10.0.2.135,pos-web03-stg,httpd,,root,10.0.2.131,pos-proc04-stg,,8070,6,,,,potentially_blocked
10.0.2.135,pos-web03-stg,,,,10.0.2.131,pos-proc04-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.135,pos-web03-stg,,,,10.0.2.136,pos-proc03-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.135,pos-web03-stg,httpd,,root,10.0.2.136,pos-proc03-stg,,8070,6,,,,potentially_blocked
10.0.2.135,pos-web03-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.135,pos-web03-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.135,pos-web03-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.135,pos-web03-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.130,pos-web02-stg,httpd,,root,10.0.2.134,pos-proc01-stg,,8070,6,,,,potentially_blocked
10.0.2.130,pos-web02-stg,,,,10.0.2.134,pos-proc01-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.130,pos-web02-stg,httpd,,root,10.0.2.131,pos-proc04-stg,,8070,6,,,,potentially_blocked
10.0.2.130,pos-web02-stg,,,,10.0.2.131,pos-proc04-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.130,pos-web02-stg,httpd,,root,10.0.2.136,pos-proc03-stg,,8070,6,,,,potentially_blocked
10.0.2.130,pos-web02-stg,,,,10.0.2.136,pos-proc03-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.130,pos-web02-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.130,pos-web02-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.130,pos-web02-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.130,pos-web02-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.72,pos-db06-stg,,,,10.0.2.8,pos-db03-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.72,pos-db06-stg,postgres,,postgres,10.0.2.8,pos-db03-stg,,5432,6,,,,potentially_blocked
10.0.2.72,pos-db06-stg,,,,10.0.2.133,pos-db05-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.72,pos-db06-stg,postgres,,postgres,10.0.2.133,pos-db05-stg,,5432,6,,,,potentially_blocked
10.0.2.72,pos-db06-stg,,,,10.0.2.66,pos-db01-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.72,pos-db06-stg,postgres,,postgres,10.0.2.66,pos-db01-stg,,5432,6,,,,potentially_blocked
10.0.2.66,pos-db01-stg,postgres,,postgres,10.0.2.2,pos-db02-stg,,5432,6,,,,potentially_blocked
10.0.2.66,pos-db01-stg,,,,10.0.2.2,pos-db02-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.66,pos-db01-stg,postgres,,postgres,10.0.2.132,pos-db04-stg,,5432,6,,,,potentially_blocked
10.0.2.66,pos-db01-stg,,,,10.0.2.132,pos-db04-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.66,pos-db01-stg,postgres,,postgres,10.0.2.72,pos-db06-stg,,5432,6,,,,potentially_blocked
10.0.2.66,pos-db01-stg,,,,10.0.2.72,pos-db06-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.69,pos-proc02-stg,,,,10.0.2.72,pos-db06-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.69,pos-proc02-stg,java,,tomcat,10.0.2.72,pos-db06-stg,,5432,6,,,,potentially_blocked
10.0.2.69,pos-proc02-stg,java,,tomcat,10.0.2.66,pos-db01-stg,,5432,6,,,,potentially_blocked
10.0.2.69,pos-proc02-stg,,,,10.0.2.66,pos-db01-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.69,pos-proc02-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.69,pos-proc02-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.69,pos-proc02-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.69,pos-proc02-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.67,pos-proc08-stg,,,,10.0.2.72,pos-db06-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.67,pos-proc08-stg,java,,tomcat,10.0.2.72,pos-db06-stg,,5432,6,,,,potentially_blocked
10.0.2.67,pos-proc08-stg,java,,tomcat,10.0.2.66,pos-db01-stg,,5432,6,,,,potentially_blocked
10.0.2.67,pos-proc08-stg,,,,10.0.2.66,pos-db01-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.67,pos-proc08-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.67,pos-proc08-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.67,pos-proc08-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.67,pos-proc08-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.68,pos-proc09-stg,,,,10.0.2.72,pos-db06-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.68,pos-proc09-stg,java,,tomcat,10.0.2.72,pos-db06-stg,,5432,6,,,,potentially_blocked
10.0.2.68,pos-proc09-stg,,,,10.0.2.66,pos-db01-stg,,5432,6,postgres,,postgres,potentially_blocked
10.0.2.68,pos-proc09-stg,java,,tomcat,10.0.2.66,pos-db01-stg,,5432,6,,,,potentially_blocked
10.0.2.68,pos-proc09-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.68,pos-proc09-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.68,pos-proc09-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.68,pos-proc09-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.71,pos-web06-stg,,,,10.0.2.69,pos-proc02-stg,,8070,6,java,,tomcat,potentially_blocked
